id,material,substrate,process,T_C,P_Torr,t_pulse_s,GPC_A_per_cycle,Uniformity_pct,Interdiffusion_Width_nm,Diffusivity_cm2_per_s,Diffusivity_cm2_per_s_str
ALD_HfO2_Si_07692,HfO2,Si(100),ALD,282.2,1.3,0.12,1.08,99.9,2,2.101459716533397e-18,2.10e-18
ALD_HfO2_Si_07693,HfO2,Si(100),ALD,319,3.3,0.41,1.16,99.9,2,6.7531930695679376e-18,6.75e-18
ALD_HfO2_Si_07694,HfO2,Si(100),ALD,276.7,2.8,0.28,1.09,99.9,2,3.567533053789385e-18,3.57e-18
ALD_HfO2_Si_07695,HfO2,Si(100),ALD,183.3,5.2,0.85,1.03,99.9,0.73,4.395021597370583e-18,4.40e-18
ALD_HfO2_Si_07696,HfO2,Si(100),ALD,216.1,9.7,0.71,1.07,96.2,0.62,5.277418236049695e-18,5.28e-18
ALD_HfO2_Si_07697,HfO2,Si(100),ALD,333.7,4.7,0.89,1.19,99.9,2,2.154226322405241e-17,2.15e-17
ALD_HfO2_Si_07698,HfO2,Si(100),ALD,260.9,9.7,0.66,1.07,99.9,2,8.650588154539875e-18,8.65e-18
ALD_HfO2_Si_07699,HfO2,Si(100),ALD,287.3,1.2,0.33,1.11,99.9,2,6.340551726399203e-18,6.34e-18
ALD_HfO2_Si_07700,HfO2,Si(100),ALD,266.5,5.2,0.93,1.13,99.9,2,2.2666114052243542e-17,2.27e-17
ALD_HfO2_Si_07701,HfO2,Si(100),ALD,314.9,8.1,0.64,1.16,99.9,2,1.9408096081027767e-17,1.94e-17
ALD_HfO2_Si_07702,HfO2,Si(100),ALD,311.1,0.4,0.76,1.13,99.9,2,2.5254940059152314e-17,2.53e-17
ALD_HfO2_Si_07703,HfO2,Si(100),ALD,213.1,5.3,0.91,1.05,99.9,0.5,6.6205960807645575e-18,6.62e-18
ALD_HfO2_Si_07704,HfO2,Si(100),ALD,318.9,7.6,0.21,1.14,99.9,2,3.776007857196332e-18,3.78e-18
ALD_HfO2_Si_07705,HfO2,Si(100),ALD,218.7,2.5,0.94,1.05,99.9,0.64,1.0647635922278188e-17,1.06e-17
ALD_HfO2_Si_07706,HfO2,Si(100),ALD,187.9,1.2,0.51,1.01,99.9,0.48,3.330407224504218e-18,3.33e-18
ALD_HfO2_Si_07707,HfO2,Si(100),ALD,259.9,9.2,0.45,1.11,99.9,2,7.478108955041378e-18,7.48e-18
ALD_HfO2_Si_07708,HfO2,Si(100),ALD,213.2,0.5,0.47,1.04,99.9,0.73,3.065765215319437e-18,3.07e-18
ALD_HfO2_Si_07709,HfO2,Si(100),ALD,166,4.7,0.19,0.96,99.5,1.16,1.1872435144604782e-18,1.19e-18
ALD_HfO2_Si_07710,HfO2,Si(100),ALD,348.8,0.3,0.42,1.16,99.9,2,1.3109033331177714e-17,1.31e-17
ALD_HfO2_Si_07711,HfO2,Si(100),ALD,323.2,7.8,0.78,1.17,99.9,2,1.7096733927735014e-17,1.71e-17
ALD_HfO2_Si_07712,HfO2,Si(100),ALD,321.4,1,0.89,1.15,99.9,2,1.9815539956096448e-17,1.98e-17
ALD_HfO2_Si_07713,HfO2,Si(100),ALD,333.9,8.2,0.96,1.18,99.9,2,3.129173788871938e-17,3.13e-17
ALD_HfO2_Si_07714,HfO2,Si(100),ALD,310.1,10,0.64,1.15,99.9,2,1.8019991154128843e-17,1.80e-17
ALD_HfO2_Si_07715,HfO2,Si(100),ALD,324.6,7.6,0.48,1.17,99.9,2,1.1000342237482779e-17,1.10e-17
ALD_HfO2_Si_07716,HfO2,Si(100),ALD,269.6,4.2,0.87,1.12,99.9,2,1.4364875096430975e-17,1.44e-17
ALD_HfO2_Si_07717,HfO2,Si(100),ALD,259.4,9.9,0.12,1.05,99.9,2,1.8263243189631064e-18,1.83e-18
ALD_HfO2_Si_07718,HfO2,Si(100),ALD,268.4,5.1,0.82,1.13,99.9,2,1.503778659831642e-17,1.50e-17
ALD_HfO2_Si_07719,HfO2,Si(100),ALD,164.4,6.4,0.12,0.97,96.8,1.27,8.256718546061647e-19,8.26e-19
ALD_HfO2_Si_07720,HfO2,Si(100),ALD,212.1,2.9,0.79,1.03,99.9,0.57,1.128032572905856e-17,1.13e-17
ALD_HfO2_Si_07721,HfO2,Si(100),ALD,181.6,5,0.87,1.02,98.5,0.62,4.62436014657018e-18,4.62e-18
ALD_HfO2_Si_07722,HfO2,Si(100),ALD,158.1,2.3,0.85,1.02,99.9,1.4,6.398198454159913e-18,6.40e-18
ALD_HfO2_Si_07723,HfO2,Si(100),ALD,241.7,10,0.62,1.08,97.7,1.36,7.240502697158042e-18,7.24e-18
ALD_HfO2_Si_07724,HfO2,Si(100),ALD,166.8,0.4,0.31,0.98,99.9,1.02,1.1959118741769175e-18,1.20e-18
ALD_HfO2_Si_07725,HfO2,Si(100),ALD,311.5,7.8,0.88,1.18,99.9,2,1.6354072133930065e-17,1.64e-17
ALD_HfO2_Si_07726,HfO2,Si(100),ALD,331.8,0.7,0.53,1.14,99.9,2,1.688733272231468e-17,1.69e-17
ALD_HfO2_Si_07727,HfO2,Si(100),ALD,254,3.4,0.96,1.08,99.9,1.87,1.5135490147088342e-17,1.51e-17
ALD_HfO2_Si_07728,HfO2,Si(100),ALD,238.3,8.3,0.13,1.02,99.9,1.28,1.0495469859012884e-18,1.05e-18
ALD_HfO2_Si_07729,HfO2,Si(100),ALD,171.9,8.9,0.83,1.02,95.2,0.98,3.6834328425154674e-18,3.68e-18
ALD_HfO2_Si_07730,HfO2,Si(100),ALD,184.8,9.2,0.16,1,95.1,0.68,8.898926755961683e-19,8.90e-19
ALD_HfO2_Si_07731,HfO2,Si(100),ALD,294.8,6,0.21,1.13,99.9,2,3.0211223087397686e-18,3.02e-18
ALD_HfO2_Si_07732,HfO2,Si(100),ALD,197.2,9.8,0.08,1,94,0.44,3.2562689809113496e-19,3.26e-19
ALD_HfO2_Si_07733,HfO2,Si(100),ALD,222.8,6.6,0.06,1.02,99.9,0.78,3.062191344423428e-19,3.06e-19
ALD_HfO2_Si_07734,HfO2,Si(100),ALD,328.5,7.6,0.64,1.16,99.9,2,1.535982264577484e-17,1.54e-17
ALD_HfO2_Si_07735,HfO2,Si(100),ALD,348,7.4,0.8,1.19,99.9,2,2.807439821013075e-17,2.81e-17
ALD_HfO2_Si_07736,HfO2,Si(100),ALD,154.6,2.5,0.27,0.94,99.9,1.54,1.5359165068456148e-18,1.54e-18
ALD_HfO2_Si_07737,HfO2,Si(100),ALD,156.8,9,0.45,1.02,96.4,1.42,1.4257734210790627e-18,1.43e-18
ALD_HfO2_Si_07738,HfO2,Si(100),ALD,288.5,8.3,0.69,1.13,99.9,2,8.219979376155589e-18,8.22e-18
ALD_HfO2_Si_07739,HfO2,Si(100),ALD,297.4,7.6,0.88,1.14,99.9,2,1.468789603732251e-17,1.47e-17
ALD_HfO2_Si_07740,HfO2,Si(100),ALD,255.7,4.1,0.11,1.07,99.9,2,1.4227294958703563e-18,1.42e-18
ALD_HfO2_Si_07741,HfO2,Si(100),ALD,205.5,0.6,0.21,1.03,99.9,0.38,2.1739585482694986e-18,2.17e-18
ALD_HfO2_Si_07742,HfO2,Si(100),ALD,313.5,4.8,0.34,1.13,99.9,2,9.630534961568263e-18,9.63e-18
ALD_HfO2_Si_07743,HfO2,Si(100),ALD,265.8,6.8,0.06,1.06,99.9,2,7.493650455385342e-19,7.49e-19
ALD_HfO2_Si_07744,HfO2,Si(100),ALD,245.9,6.9,0.74,1.09,99.9,1.55,9.685731156936353e-18,9.69e-18
ALD_HfO2_Si_07745,HfO2,Si(100),ALD,177.3,9.9,0.54,1.01,96.5,0.64,2.4639832315662403e-18,2.46e-18
ALD_HfO2_Si_07746,HfO2,Si(100),ALD,320.2,8.1,0.44,1.13,99.9,2,1.1077950144009158e-17,1.11e-17
ALD_HfO2_Si_07747,HfO2,Si(100),ALD,151,1.8,0.35,0.99,99.9,1.69,1.574209495833777e-18,1.57e-18
ALD_HfO2_Si_07748,HfO2,Si(100),ALD,213.6,5.7,0.47,1.04,97.1,0.68,6.077466429936266e-18,6.08e-18
ALD_HfO2_Si_07749,HfO2,Si(100),ALD,272.5,9.5,0.89,1.13,99.9,2,1.5743363594260472e-17,1.57e-17
ALD_HfO2_Si_07750,HfO2,Si(100),ALD,284.3,9.1,0.44,1.13,99.9,2,6.050934568807492e-18,6.05e-18
ALD_HfO2_Si_07751,HfO2,Si(100),ALD,271.8,2.7,0.67,1.11,99.9,2,8.082270892244652e-18,8.08e-18
ALD_HfO2_Si_07752,HfO2,Si(100),ALD,157.6,1.9,0.45,0.98,99.9,1.38,1.9729284463173125e-18,1.97e-18
ALD_HfO2_Si_07753,HfO2,Si(100),ALD,154.9,7.6,0.29,0.98,98.4,1.51,8.443180650276199e-19,8.44e-19
ALD_HfO2_Si_07754,HfO2,Si(100),ALD,300.6,9.3,0.6,1.12,99.9,2,1.1348795997144126e-17,1.13e-17
ALD_HfO2_Si_07755,HfO2,Si(100),ALD,198.4,5.5,0.48,1.02,99.5,0.4,3.364805675155099e-18,3.36e-18
ALD_HfO2_Si_07756,HfO2,Si(100),ALD,160.5,2.6,0.15,0.97,98.2,1.33,8.545576655247629e-19,8.55e-19
ALD_HfO2_Si_07757,HfO2,Si(100),ALD,264.3,6.2,0.61,1.08,99.9,2,1.0255702524708052e-17,1.03e-17
ALD_HfO2_Si_07758,HfO2,Si(100),ALD,304.8,7,0.91,1.19,99.9,2,1.980367447905866e-17,1.98e-17
ALD_HfO2_Si_07759,HfO2,Si(100),ALD,265,1,0.7,1.08,99.9,2,6.069045167729487e-18,6.07e-18
ALD_HfO2_Si_07760,HfO2,Si(100),ALD,299.9,7,0.86,1.12,99.9,2,1.1955849583520163e-17,1.20e-17
ALD_HfO2_Si_07761,HfO2,Si(100),ALD,259.9,3.8,0.36,1.1,99.9,2,4.0527395787584915e-18,4.05e-18
ALD_HfO2_Si_07762,HfO2,Si(100),ALD,176.3,0.4,0.72,1.02,99.9,0.85,5.070292388814791e-18,5.07e-18
ALD_HfO2_Si_07763,HfO2,Si(100),ALD,277.7,1.7,0.75,1.1,99.9,2,1.4584850324434113e-17,1.46e-17
ALD_HfO2_Si_07764,HfO2,Si(100),ALD,339.3,1.4,0.57,1.18,99.9,2,1.5670676920936337e-17,1.57e-17
ALD_HfO2_Si_07765,HfO2,Si(100),ALD,343.5,9.8,0.91,1.21,99.9,2,5.712041701770068e-17,5.71e-17
ALD_HfO2_Si_07766,HfO2,Si(100),ALD,214.9,4.3,0.06,1.02,99.9,0.74,8.901473269995528e-19,8.90e-19
ALD_HfO2_Si_07767,HfO2,Si(100),ALD,151.9,0.9,0.24,1,99.9,1.59,1.605718928264042e-18,1.61e-18
ALD_HfO2_Si_07768,HfO2,Si(100),ALD,327.4,0.8,0.26,1.11,99.9,2,8.630004091511097e-18,8.63e-18
ALD_HfO2_Si_07769,HfO2,Si(100),ALD,226.7,3.5,0.45,1.06,99.9,0.89,4.9597028343133485e-18,4.96e-18
ALD_HfO2_Si_07770,HfO2,Si(100),ALD,326.6,8.6,0.39,1.16,99.9,2,1.1333559260072706e-17,1.13e-17
ALD_HfO2_Si_07771,HfO2,Si(100),ALD,339,4.2,0.71,1.19,99.9,2,1.220900024689127e-17,1.22e-17
ALD_HfO2_Si_07772,HfO2,Si(100),ALD,290.7,1.2,0.57,1.12,99.9,2,7.57308518188721e-18,7.57e-18
ALD_HfO2_Si_07773,HfO2,Si(100),ALD,238.9,3.4,0.84,1.08,99.9,1.3,8.618510433907016e-18,8.62e-18
ALD_HfO2_Si_07774,HfO2,Si(100),ALD,337.4,2.4,0.32,1.16,99.9,2,9.608479613289758e-18,9.61e-18
ALD_HfO2_Si_07775,HfO2,Si(100),ALD,292.3,4.8,0.75,1.14,99.9,2,1.3352145105881499e-17,1.34e-17
ALD_HfO2_Si_07776,HfO2,Si(100),ALD,282.7,5.6,0.64,1.12,99.9,2,1.1692676231848371e-17,1.17e-17
ALD_HfO2_Si_07777,HfO2,Si(100),ALD,296,3.5,0.74,1.15,99.9,2,7.598563490111554e-18,7.60e-18
ALD_HfO2_Si_07778,HfO2,Si(100),ALD,162.1,9.2,0.61,0.98,94,1.18,3.58595378862788e-18,3.59e-18
ALD_HfO2_Si_07779,HfO2,Si(100),ALD,156.3,1.9,0.36,0.97,99.9,1.48,1.745108842925737e-18,1.75e-18
ALD_HfO2_Si_07780,HfO2,Si(100),ALD,206.8,7.2,0.28,1.01,99.2,0.56,2.110937112136006e-18,2.11e-18
ALD_HfO2_Si_07781,HfO2,Si(100),ALD,210.1,3.6,0.76,1.04,99.9,0.45,8.259104141545419e-18,8.26e-18
ALD_HfO2_Si_07782,HfO2,Si(100),ALD,281,1.7,0.81,1.14,99.9,2,9.889884783248424e-18,9.89e-18
ALD_HfO2_Si_07783,HfO2,Si(100),ALD,261.1,2.6,0.77,1.1,99.9,2,9.810386646830362e-18,9.81e-18
ALD_HfO2_Si_07784,HfO2,Si(100),ALD,271.2,5.7,0.88,1.15,99.9,2,1.447419390626816e-17,1.45e-17
ALD_HfO2_Si_07785,HfO2,Si(100),ALD,288.8,6.5,0.33,1.11,99.9,2,4.5664307326213895e-18,4.57e-18
ALD_HfO2_Si_07786,HfO2,Si(100),ALD,294.4,3.4,0.95,1.14,99.9,2,9.897012954104136e-18,9.90e-18
ALD_HfO2_Si_07787,HfO2,Si(100),ALD,229.8,8.9,0.89,1.08,99.9,0.99,6.2550498304430395e-18,6.26e-18
ALD_HfO2_Si_07788,HfO2,Si(100),ALD,276.7,5.8,0.65,1.1,99.9,2,1.0084457604687825e-17,1.01e-17
ALD_HfO2_Si_07789,HfO2,Si(100),ALD,253,8,0.74,1.09,99.9,1.92,8.638509058290876e-18,8.64e-18
ALD_HfO2_Si_07790,HfO2,Si(100),ALD,299,3.3,0.62,1.15,99.9,2,1.2276129431109896e-17,1.23e-17
ALD_HfO2_Si_07791,HfO2,Si(100),ALD,277,1.4,0.91,1.12,99.9,2,1.185235493925636e-17,1.19e-17
ALD_HfO2_Si_07792,HfO2,Si(100),ALD,279.5,5.2,0.93,1.11,99.9,2,1.024143698131637e-17,1.02e-17
ALD_HfO2_Si_07793,HfO2,Si(100),ALD,172.1,0.5,0.47,0.98,99.9,0.93,2.734967934671409e-18,2.73e-18
ALD_HfO2_Si_07794,HfO2,Si(100),ALD,169.9,4.5,0.68,1,99.5,1.01,3.5512944309071154e-18,3.55e-18
ALD_HfO2_Si_07795,HfO2,Si(100),ALD,330.3,4.7,0.89,1.18,99.9,2,2.93805014905006e-17,2.94e-17
ALD_HfO2_Si_07796,HfO2,Si(100),ALD,301.1,3.3,0.97,1.17,99.9,2,1.580493389278368e-17,1.58e-17
ALD_HfO2_Si_07797,HfO2,Si(100),ALD,255.6,5.5,0.62,1.07,99.9,2,4.381565838636008e-18,4.38e-18
ALD_HfO2_Si_07798,HfO2,Si(100),ALD,263.6,4.7,0.43,1.08,99.9,2,2.7473777803552723e-18,2.75e-18
ALD_HfO2_Si_07799,HfO2,Si(100),ALD,211.6,9.7,0.32,1.03,96.9,0.54,2.323543682052362e-18,2.32e-18
ALD_HfO2_Si_07800,HfO2,Si(100),ALD,200.5,4.8,0.23,0.98,99.9,0.38,1.7503595864178302e-18,1.75e-18
ALD_HfO2_Si_07801,HfO2,Si(100),ALD,164.7,0.8,0.95,1,99.9,1.18,4.607067043306737e-18,4.61e-18
ALD_HfO2_Si_07802,HfO2,Si(100),ALD,156.9,0.5,0.23,0.96,99.9,1.45,9.181103570815471e-19,9.18e-19
ALD_HfO2_Si_07803,HfO2,Si(100),ALD,346.4,0.9,0.2,1.14,99.9,2,4.0596462455194316e-18,4.06e-18
ALD_HfO2_Si_07804,HfO2,Si(100),ALD,227.6,7,0.28,1.04,99.9,0.79,1.5685057818988397e-18,1.57e-18
ALD_HfO2_Si_07805,HfO2,Si(100),ALD,346.3,9.5,0.37,1.16,99.9,2,1.3166498251519794e-17,1.32e-17
ALD_HfO2_Si_07806,HfO2,Si(100),ALD,258.5,9.4,0.89,1.09,99.6,2,1.1023553183636767e-17,1.10e-17
ALD_HfO2_Si_07807,HfO2,Si(100),ALD,160.4,1.9,0.51,0.99,99.9,1.31,2.2733952267620395e-18,2.27e-18
ALD_HfO2_Si_07808,HfO2,Si(100),ALD,245.3,7,0.63,1.1,99.9,1.6,4.621949108285955e-18,4.62e-18
ALD_HfO2_Si_07809,HfO2,Si(100),ALD,240.8,3.1,0.63,1.1,99.9,1.38,5.2732843431303276e-18,5.27e-18
ALD_HfO2_Si_07810,HfO2,Si(100),ALD,344.1,6.4,0.82,1.16,99.9,2,2.608604628650256e-17,2.61e-17
ALD_HfO2_Si_07811,HfO2,Si(100),ALD,278.1,7.3,0.79,1.13,99.9,2,1.3923012042877837e-17,1.39e-17
ALD_HfO2_Si_07812,HfO2,Si(100),ALD,211.1,5.8,0.83,1.05,99.9,0.61,6.5398912765237926e-18,6.54e-18
ALD_HfO2_Si_07813,HfO2,Si(100),ALD,169.6,2,0.12,0.98,99.9,1.06,1.0022082467392644e-18,1.00e-18
ALD_HfO2_Si_07814,HfO2,Si(100),ALD,152.9,9.7,0.2,0.96,94,1.56,7.767314307800758e-19,7.77e-19
ALD_HfO2_Si_07815,HfO2,Si(100),ALD,332.7,9.9,0.72,1.17,99.9,2,2.9451494920377057e-17,2.95e-17
ALD_HfO2_Si_07816,HfO2,Si(100),ALD,251.4,8.7,0.09,1.06,99.9,1.95,1.241525893178669e-18,1.24e-18
ALD_HfO2_Si_07817,HfO2,Si(100),ALD,221.2,4.4,0.3,1.03,99.9,0.75,2.8322438269270963e-18,2.83e-18
ALD_HfO2_Si_07818,HfO2,Si(100),ALD,254.9,5.7,0.86,1.08,99.9,1.98,1.4519329715206712e-17,1.45e-17
ALD_HfO2_Si_07819,HfO2,Si(100),ALD,220.3,0.4,0.86,1.06,99.9,0.79,6.44756701527371e-18,6.45e-18
ALD_HfO2_Si_07820,HfO2,Si(100),ALD,282.9,6.8,0.79,1.13,99.9,2,1.2114904564300752e-17,1.21e-17
ALD_HfO2_Si_07821,HfO2,Si(100),ALD,262.7,7.1,0.55,1.1,99.9,2,5.274775201609076e-18,5.27e-18
ALD_HfO2_Si_07822,HfO2,Si(100),ALD,344.5,2.8,0.44,1.18,99.9,2,1.8052817188327537e-17,1.81e-17
ALD_HfO2_Si_07823,HfO2,Si(100),ALD,300.5,7.3,0.84,1.14,99.9,2,1.8823870487141826e-17,1.88e-17
ALD_HfO2_Si_07824,HfO2,Si(100),ALD,335.7,1.1,0.68,1.17,99.9,2,2.7159743766156235e-17,2.72e-17
ALD_HfO2_Si_07825,HfO2,Si(100),ALD,200.2,2,0.51,1.04,99.9,0.45,4.009035102733213e-18,4.01e-18
ALD_HfO2_Si_07826,HfO2,Si(100),ALD,343.2,8.2,0.53,1.19,99.9,2,2.296579006176362e-17,2.30e-17
ALD_HfO2_Si_07827,HfO2,Si(100),ALD,184.2,7.7,0.9,1.03,96.5,0.74,4.537224771966216e-18,4.54e-18
ALD_HfO2_Si_07828,HfO2,Si(100),ALD,330.1,6.2,0.12,1.13,99.9,2,4.358276180654133e-18,4.36e-18
ALD_HfO2_Si_07829,HfO2,Si(100),ALD,341.5,0.2,0.57,1.17,99.9,2,1.5428445929695893e-17,1.54e-17
ALD_HfO2_Si_07830,HfO2,Si(100),ALD,273.5,9.4,0.25,1.07,99.9,2,3.893696240978853e-18,3.89e-18
ALD_HfO2_Si_07831,HfO2,Si(100),ALD,205.7,4.6,0.47,1.03,99.9,0.56,4.608803458448825e-18,4.61e-18
ALD_HfO2_Si_07832,HfO2,Si(100),ALD,206.1,6.1,0.66,1.05,99.9,0.41,1.0379970029154967e-17,1.04e-17
ALD_HfO2_Si_07833,HfO2,Si(100),ALD,311.3,7.1,0.57,1.15,99.9,2,1.6266245494113775e-17,1.63e-17
ALD_HfO2_Si_07834,HfO2,Si(100),ALD,158.6,1.5,0.45,0.98,99.9,1.53,2.9148663227843532e-18,2.91e-18
ALD_HfO2_Si_07835,HfO2,Si(100),ALD,289.2,7,0.3,1.11,99.9,2,4.644880049865526e-18,4.64e-18
ALD_HfO2_Si_07836,HfO2,Si(100),ALD,262.4,2.1,0.9,1.09,99.9,2,1.2981564746834625e-17,1.30e-17
ALD_HfO2_Si_07837,HfO2,Si(100),ALD,245.5,6.2,0.72,1.09,99.9,1.54,8.13327752457346e-18,8.13e-18
ALD_HfO2_Si_07838,HfO2,Si(100),ALD,347.2,8.6,0.08,1.15,99.9,2,3.9040740753979e-18,3.90e-18
ALD_HfO2_Si_07839,HfO2,Si(100),ALD,346.2,1.5,0.23,1.15,99.9,2,7.030021146890317e-18,7.03e-18
ALD_HfO2_Si_07840,HfO2,Si(100),ALD,343.8,5.1,0.22,1.15,99.9,2,1.0371381193775702e-17,1.04e-17
ALD_HfO2_Si_07841,HfO2,Si(100),ALD,243.7,2.1,0.53,1.07,99.9,1.45,4.138447511874827e-18,4.14e-18
ALD_HfO2_Si_07842,HfO2,Si(100),ALD,188,5.8,0.7,1.02,99.3,0.67,6.93901302455982e-18,6.94e-18
ALD_HfO2_Si_07843,HfO2,Si(100),ALD,277,0.7,0.89,1.13,99.9,2,1.102253596467708e-17,1.10e-17
ALD_HfO2_Si_07844,HfO2,Si(100),ALD,324.9,3.6,0.5,1.14,99.9,2,1.6564816653556122e-17,1.66e-17
ALD_HfO2_Si_07845,HfO2,Si(100),ALD,258.7,9.9,0.59,1.11,97,2,6.030058074880654e-18,6.03e-18
ALD_HfO2_Si_07846,HfO2,Si(100),ALD,157.6,2.4,0.72,1.02,99.9,1.44,4.189924024503701e-18,4.19e-18
ALD_HfO2_Si_07847,HfO2,Si(100),ALD,301.8,9.3,0.62,1.12,99.9,2,9.484546283979797e-18,9.48e-18
ALD_HfO2_Si_07848,HfO2,Si(100),ALD,344.4,5.7,0.9,1.19,99.9,2,3.857208228343906e-17,3.86e-17
ALD_HfO2_Si_07849,HfO2,Si(100),ALD,197.4,2.4,0.72,1.02,99.9,0.41,6.722926678755947e-18,6.72e-18
ALD_HfO2_Si_07850,HfO2,Si(100),ALD,287.6,5.1,0.34,1.1,99.9,2,4.9892675486623785e-18,4.99e-18
ALD_HfO2_Si_07851,HfO2,Si(100),ALD,215,7.6,0.38,1.06,98.3,0.66,3.8580033249802254e-18,3.86e-18
ALD_HfO2_Si_07852,HfO2,Si(100),ALD,275.4,9,0.75,1.11,99.9,2,1.557785062557351e-17,1.56e-17
ALD_HfO2_Si_07853,HfO2,Si(100),ALD,339.9,1.1,0.97,1.19,99.9,2,2.2117995592580624e-17,2.21e-17
ALD_HfO2_Si_07854,HfO2,Si(100),ALD,346.4,9.8,0.21,1.17,99.9,2,4.9116417907991035e-18,4.91e-18
ALD_HfO2_Si_07855,HfO2,Si(100),ALD,280.7,9,0.83,1.11,99.9,2,1.0009683031757726e-17,1.00e-17
ALD_HfO2_Si_07856,HfO2,Si(100),ALD,186.9,8.1,0.4,0.99,99.9,0.63,1.7895343846459623e-18,1.79e-18
ALD_HfO2_Si_07857,HfO2,Si(100),ALD,151.7,8.7,0.68,0.97,94,1.58,2.2408662344137252e-18,2.24e-18
ALD_HfO2_Si_07858,HfO2,Si(100),ALD,226.4,2.2,0.68,1.05,99.9,0.88,8.680237819023769e-18,8.68e-18
ALD_HfO2_Si_07859,HfO2,Si(100),ALD,152.9,8.9,0.3,0.92,94.8,1.66,1.6102240206555254e-18,1.61e-18
ALD_HfO2_Si_07860,HfO2,Si(100),ALD,192.5,6,0.08,1,99.9,0.61,3.1604180897483243e-19,3.16e-19
ALD_HfO2_Si_07861,HfO2,Si(100),ALD,178.6,3.3,0.99,1.06,99.9,0.64,5.053773487611861e-18,5.05e-18
ALD_HfO2_Si_07862,HfO2,Si(100),ALD,293.7,1.8,0.11,1.1,99.9,2,1.5316628755793591e-18,1.53e-18
ALD_HfO2_Si_07863,HfO2,Si(100),ALD,216.4,3.3,0.48,1.02,99.9,0.66,5.392574401590947e-18,5.39e-18
ALD_HfO2_Si_07864,HfO2,Si(100),ALD,277.2,2,0.54,1.09,99.9,2,7.49174375868939e-18,7.49e-18
ALD_HfO2_Si_07865,HfO2,Si(100),ALD,168.4,8,0.94,1.01,94,1.24,3.173948179257578e-18,3.17e-18
ALD_HfO2_Si_07866,HfO2,Si(100),ALD,336.9,3,0.15,1.13,99.9,2,4.733125154069499e-18,4.73e-18
ALD_HfO2_Si_07867,HfO2,Si(100),ALD,189.4,8,0.15,1.01,94.5,0.56,1.1883156102713484e-18,1.19e-18
ALD_HfO2_Si_07868,HfO2,Si(100),ALD,283.6,3.5,0.79,1.14,99.9,2,1.0172429347042835e-17,1.02e-17
ALD_HfO2_Si_07869,HfO2,Si(100),ALD,168.1,0.9,0.79,0.99,99.9,0.91,3.897698208025125e-18,3.90e-18
ALD_HfO2_Si_07870,HfO2,Si(100),ALD,283.7,4.5,0.4,1.11,99.9,2,5.1565140654297085e-18,5.16e-18
ALD_HfO2_Si_07871,HfO2,Si(100),ALD,316.1,5.6,0.22,1.15,99.9,2,7.424070188596494e-18,7.42e-18
ALD_HfO2_Si_07872,HfO2,Si(100),ALD,170,1.6,0.61,1.03,99.9,0.94,2.916366544076611e-18,2.92e-18
ALD_HfO2_Si_07873,HfO2,Si(100),ALD,324.7,1.8,0.49,1.19,99.9,2,1.0062999655017399e-17,1.01e-17
ALD_HfO2_Si_07874,HfO2,Si(100),ALD,333.5,5.4,0.95,1.17,99.9,2,2.6249823853491487e-17,2.62e-17
ALD_HfO2_Si_07875,HfO2,Si(100),ALD,257.2,1,0.83,1.14,99.9,2,1.0202859676072588e-17,1.02e-17
ALD_HfO2_Si_07876,HfO2,Si(100),ALD,227.7,3.3,0.14,1.03,99.9,0.95,1.7200564692777638e-18,1.72e-18
ALD_HfO2_Si_07877,HfO2,Si(100),ALD,167.9,9.1,0.57,0.99,94,0.95,4.374780593589229e-18,4.37e-18
ALD_HfO2_Si_07878,HfO2,Si(100),ALD,306.6,6.8,0.76,1.15,99.9,2,2.3648407946302972e-17,2.36e-17
ALD_HfO2_Si_07879,HfO2,Si(100),ALD,299.9,9.9,0.62,1.12,99.9,2,1.1069866627774559e-17,1.11e-17
ALD_HfO2_Si_07880,HfO2,Si(100),ALD,349.8,0.5,0.25,1.17,99.9,2,9.158371316100823e-18,9.16e-18
ALD_HfO2_Si_07881,HfO2,Si(100),ALD,244.9,8.3,0.51,1.05,99.9,1.37,9.272571351580436e-18,9.27e-18
ALD_HfO2_Si_07882,HfO2,Si(100),ALD,247.2,9.4,0.51,1.07,99.9,1.62,9.605874359905979e-18,9.61e-18
ALD_HfO2_Si_07883,HfO2,Si(100),ALD,195.3,3.9,0.5,1.04,99.9,0.53,2.7006134737404333e-18,2.70e-18
ALD_HfO2_Si_07884,HfO2,Si(100),ALD,157.4,3.1,0.19,0.97,99.9,1.29,1.1112662813644969e-18,1.11e-18
ALD_HfO2_Si_07885,HfO2,Si(100),ALD,188.9,1.6,0.55,1.02,99.9,0.63,4.135125680672814e-18,4.14e-18
ALD_HfO2_Si_07886,HfO2,Si(100),ALD,325.3,4,0.81,1.17,99.9,2,2.7699535955587782e-17,2.77e-17
ALD_HfO2_Si_07887,HfO2,Si(100),ALD,286.4,3.8,0.54,1.13,99.9,2,1.3836464803624609e-17,1.38e-17
ALD_HfO2_Si_07888,HfO2,Si(100),ALD,188.8,4.8,0.15,0.97,99.9,0.49,7.290408590867215e-19,7.29e-19
ALD_HfO2_Si_07889,HfO2,Si(100),ALD,342.4,9,0.21,1.16,99.9,2,5.316988414466718e-18,5.32e-18
ALD_HfO2_Si_07890,HfO2,Si(100),ALD,300.8,3.4,0.73,1.13,99.9,2,1.947437219443869e-17,1.95e-17
